GuardRails || https://github.com/apps/guardrails || #security
Google's DeepMind AI Just Taught Itself To Walk || https://www.youtube.com/watch?v=gn4nRCC9TwQ || #ai
Quantum Computers Explained – Limits of Human Technology || https://www.youtube.com/watch?v=JhHMJCUmq28 || #hardware
The World's Most Powerful Laptop! || https://www.youtube.com/watch?v=k_GM1JA608Y || #hardware
1226 || Why I Left My $100,000+ Job at Google || https://www.youtube.com/watch?v=4KcMdH8qiuk || #hr || 20180930
1219 || SSD Life Expectancy || https://www.youtube.com/watch?v=-XZNr7mS0iw || #hardware || 20180930
1215 || Can You Solve This MIT Admissions Question? Geometry Problem, 1869 || https://www.youtube.com/watch?v=cvG77iyFvlU || #math || 20180930
1212 || The problem in Good Will Hunting - Numberphile || https://www.youtube.com/watch?v=iW_LkYiuTKE || #math || 20181001
1199 || See How Computers Add Numbers In One Lesson || https://www.youtube.com/watch?v=VBDoT8o4q00 || #notag || 20181001
1198 || Who Does What in the Tech Industry? || https://www.youtube.com/watch?v=i5qpS_D8Law || #notag || 20181002
1189 || What is Artificial Intelligence? In 5 minutes. || https://www.youtube.com/watch?v=2ePf9rue1Ao || #notag || 20181002
1184 || The Zeek Network Security Monitor || https://www.bro.org || #security || 20200920
1170 || A Friendly Introduction to Machine Learning || https://www.youtube.com/watch?v=IpGxLWOIZy4 || #ml || #til
1138 || The REAL Answer To The Viral Chinese Math Problem "How Old Is The Captain?" || https://www.youtube.com/watch?v=uyS1cXrsgIg || #math || #til
1138 || How a Hard Drive works in Slow Motion - The Slow Mo Guys || https://www.youtube.com/watch?v=3owqvmMf6No || #hardware || 20181002
1128 || A Day in the Life: MIT Student || https://www.youtube.com/watch?v=ZMyKOkyAjUQ || #notag || #til
1112 || papers-we-love || https://github.com/papers-we-love/papers-we-love || #awesome || 20181003
1098 || Why Linus Torvalds doesn't use Ubuntu or Debian || https://www.youtube.com/watch?v=qHGTs1NSB1s || #linux || 20181003
1091 || Ansible Tutorial for the Absolute Beginner: DevOps | Udemy || https://www.udemy.com/course/learn-ansible/ || #ansible || 20200910
1087 || python-pentest-tools || https://github.com/dloss/python-pentest-tools || #awesome #python || 20181003
1085 || Awesome Hacking || https://github.com/Hack-with-Github/Awesome-Hacking || #awesome #security || 20201202
1083 || a day in the life of a software engineer || https://www.youtube.com/watch?v=rqX8PFcOpxA || #hr || 20191110
1072 || Associate Android Developer - Kunal || https://www.youtube.com/watch?v=UgcDBWRnW88 || #hr || #til
1065 || Proof That Computers Can't Do Everything (The Halting Problem) || https://www.youtube.com/watch?v=92WHN-pAFCs || #notag || 20181006
1063 || The Illustrated Children's Guide to Kubernetes || https://www.youtube.com/watch?v=4ht22ReBjno || #kubernetes || 20200814
1062 || List of Android UI/UX Libraries || https://github.com/wasabeef/awesome-android-ui || #awesome #android || 20200113 || #774
1058 || Bjarne Stroustrup: Why I Created C++ || https://www.youtube.com/watch?v=JBjjnqG0BP8 || #cplusplus || 20181006
1044 || How To Make a Quantum Bit || https://www.youtube.com/watch?v=zNzzGgr2mhk || #notag || #til
1032 || The dark side of the Mandelbrot set || https://www.youtube.com/watch?v=9gk_8mQuerg || #math || #til
